date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-11-14,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-14T00:00:07Z,2014-11-14T18:36:52Z,4468,4468,0,14.999925,15.000686169,14.999987485,0.001073627,0,0,0,0,-0.0,2.793883,18.656503,-4.583593e-13,0.000186259,0.001243768,False,0.001328,False
2014-11-15,RS03AXBS-MJ03A-06-PRESTA301,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
2014-11-16,RS03AXBS-MJ03A-06-PRESTA301,1,False,,,0,0,,14.999925,,,,,,,,,,,,,,,,False
2014-11-17,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-17T18:12:52Z,2014-11-17T23:59:52Z,1389,1389,0,14.999925,15.000728607,14.99998628,-0.000525017,0,0,0,0,0.0,2.769517,15.87481,5.602977e-13,0.0001846347,0.001058322,False,0.001306,False
2014-11-18,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-18T00:00:07Z,2014-11-18T23:59:52Z,5760,5760,0,14.999925,15.000686646,14.999985711,0.001374749,0,0,0,0,0.0,2.773875,16.195461,3.00774e-12,0.0001849251,0.001079698,False,0.001359,False
2014-11-19,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-19T00:00:07Z,2014-11-19T23:59:51Z,5760,5760,0,14.999925,15.000699043,14.999986287,0.001135527,0,0,0,0,0.0,2.81321,19.856677,1.899888e-12,0.0001875475,0.00132378,False,0.001531,False
2014-11-20,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-20T00:00:06Z,2014-11-20T23:59:51Z,5760,5760,0,14.999925,15.000692844,14.999986562,0.001239711,0,0,0,0,0.0,2.810258,17.146362,1.968025e-12,0.0001873507,0.001143092,False,0.001373,False
2014-11-21,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-21T00:00:06Z,2014-11-21T23:59:51Z,5760,5760,0,14.999925,15.000669003,14.999985941,-0.002089412,0,0,0,0,0.0,2.782282,15.976326,1.811648e-12,0.0001854857,0.001065089,False,0.00134,False
2014-11-22,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-22T00:00:06Z,2014-11-22T23:59:51Z,5760,5760,0,14.999925,15.000649929,14.999986693,0.001828723,0,0,0,0,0.0,2.837414,21.581454,4.585134e-12,0.0001891611,0.001438765,False,0.001461,False
2014-11-23,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-23T00:00:06Z,2014-11-23T23:59:51Z,5760,5760,0,14.999925,15.000637054,14.999986944,-0.001818717,0,0,0,0,0.0,2.79101,16.20041,2.418856e-12,0.0001860675,0.001080028,False,0.001332,False
2014-11-24,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-24T00:00:06Z,2014-11-24T23:59:51Z,5760,5760,0,14.999925,15.000650883,14.999986001,-0.002029341,0,0,0,0,0.0,2.819683,15.89043,8.340692e-13,0.000187979,0.001059363,False,0.001347,False
2014-11-25,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-25T00:00:06Z,2014-11-25T23:59:51Z,5760,5760,0,14.999925,15.000646114,14.999985819,-0.000795769,0,0,0,0,0.0,2.80706,21.635642,1.307823e-12,0.0001871375,0.001442378,False,0.001351,False
2014-11-26,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-26T00:00:06Z,2014-11-26T23:59:51Z,5760,5760,0,14.999925,15.000665188,14.999986203,-0.001743612,0,0,0,0,0.0,2.82419,17.516351,1.82465e-12,0.0001882795,0.001167758,False,0.001367,False
